,index,cod_loja,datetime,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,quarter,ano,mes,categoria_loja,receita_trim1,receita_trim2,receita_trim3,receita_media,receita_ano_passado,cnt_feriados,receita_minha_categoria
1,53524.0,2629,2018-02-01,3515350001001,3515350,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,35.2,FEATURE_05_VALUE_03,2,0.205248505636395,0.196880148618927,2.04388919,10.371292263016,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,18209.86,24187.74,45351.59000000001,29249.730000000007,15942.79,0.0,34970.68196257417
2,53526.0,2629,2018-03-01,3515350001001,3515350,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,35.2,FEATURE_05_VALUE_03,2,0.205248505636395,0.196880148618927,2.04388919,10.371292263016,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,18209.86,24187.74,45351.59000000001,29249.730000000007,39972.73,0.0,41821.36338658147
0,53546.0,2630,2018-01-01,2211001003006,2211001,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,31.87,FEATURE_05_VALUE_06,6,0.16729067138883802,0.16055741817687602,410.13469953,1.77673542632767,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,88.5,100.0,100.0,67.9,86.5,1,2018,1,20,194276.1,273679.65999999986,326663.87999999983,264873.2133333332,222353.33999999988,1.0,234713.085175644
1,53548.0,2630,2018-02-01,2211001003006,2211001,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,31.87,FEATURE_05_VALUE_06,6,0.16729067138883802,0.16055741817687602,410.13469953,1.77673542632767,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,88.5,100.0,100.0,67.9,86.5,1,2018,2,20,194276.1,273679.65999999986,326663.87999999983,264873.2133333332,235478.14999999988,0.0,181884.19919109024
2,53550.0,2630,2018-03-01,2211001003006,2211001,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,31.87,FEATURE_05_VALUE_06,6,0.16729067138883802,0.16055741817687602,410.13469953,1.77673542632767,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,88.5,100.0,100.0,67.9,86.5,1,2018,3,20,194276.1,273679.65999999986,326663.87999999983,264873.2133333332,365596.7399999997,0.0,219108.8286315789
0,53570.0,2631,2018-01-01,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,92.6,FEATURE_05_VALUE_05,11,0.246263982213262,0.236222332674704,75.62651640000001,2.16400566103881,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,20,201466.95,305635.93,436433.32,314512.06666666665,234590.40999999986,1.0,234713.085175644
1,53572.0,2631,2018-02-01,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,92.6,FEATURE_05_VALUE_05,11,0.246263982213262,0.236222332674704,75.62651640000001,2.16400566103881,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,20,201466.95,305635.93,436433.32,314512.06666666665,264794.36,0.0,181884.19919109024
2,53574.0,2631,2018-03-01,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,92.6,FEATURE_05_VALUE_05,11,0.246263982213262,0.236222332674704,75.62651640000001,2.16400566103881,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,20,201466.95,305635.93,436433.32,314512.06666666665,448467.19999999966,0.0,219108.8286315789
0,53594.0,2632,2018-01-01,5108402005014,5108402,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,43.48,FEATURE_05_VALUE_05,8,0.196932279616043,0.19458922872895693,143.79900083,1.86154567860786,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,96.9,92.5,100.0,100.0,50.3,79.5,1,2018,1,20,252735.83999999988,288865.8799999999,557732.1999999997,366444.63999999984,249294.73999999987,1.0,234713.085175644
1,53596.0,2632,2018-02-01,5108402005014,5108402,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,43.48,FEATURE_05_VALUE_05,8,0.196932279616043,0.19458922872895693,143.79900083,1.86154567860786,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,96.9,92.5,100.0,100.0,50.3,79.5,1,2018,2,20,252735.83999999988,288865.8799999999,557732.1999999997,366444.63999999984,255183.79999999987,0.0,181884.19919109024
2,53598.0,2632,2018-03-01,5108402005014,5108402,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,43.48,FEATURE_05_VALUE_05,8,0.196932279616043,0.19458922872895693,143.79900083,1.86154567860786,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,96.9,92.5,100.0,100.0,50.3,79.5,1,2018,3,20,252735.83999999988,288865.8799999999,557732.1999999997,366444.63999999984,521324.91999999975,0.0,219108.8286315789
0,53618.0,2633,2018-01-01,3503307003007,3503307,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,0,13.6,FEATURE_05_VALUE_06,2,0.163362921787314,0.15969210353688598,60.83061611,3.10330113658404,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,54008.32,57102.12000000001,116292.78,75801.07333333333,46754.73,1.0,45986.62604746691
1,53620.0,2633,2018-02-01,3503307003007,3503307,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,0,13.6,FEATURE_05_VALUE_06,2,0.163362921787314,0.15969210353688598,60.83061611,3.10330113658404,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,54008.32,57102.12000000001,116292.78,75801.07333333333,53159.32000000001,0.0,34970.68196257417
2,53622.0,2633,2018-03-01,3503307003007,3503307,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,0,13.6,FEATURE_05_VALUE_06,2,0.163362921787314,0.15969210353688598,60.83061611,3.10330113658404,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,54008.32,57102.12000000001,116292.78,75801.07333333333,90521.17999999998,0.0,41821.36338658147
0,53642.0,2634,2018-01-01,2304400005101,2304400,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,25.0,FEATURE_05_VALUE_06,5,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,69022.55000000003,127294.33,96771.07,97695.98333333335,81503.61000000003,1.0,107494.8804223901
1,53644.0,2634,2018-02-01,2304400005101,2304400,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,25.0,FEATURE_05_VALUE_06,5,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,69022.55000000003,127294.33,96771.07,97695.98333333335,115966.53,0.0,84367.13394908841
2,53646.0,2634,2018-03-01,2304400005101,2304400,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,25.0,FEATURE_05_VALUE_06,5,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,69022.55000000003,127294.33,96771.07,97695.98333333335,110873.9,1.0,101601.59410732712
0,53666.0,2635,2018-01-01,3143302005007,3143302,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,43.7,FEATURE_05_VALUE_03,3,0.21246910180577105,0.220986517501092,110.81193763,1.52149106124002,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,48472.09,68647.11,101140.67,72753.29,33319.02,1.0,45986.62604746691
1,53668.0,2635,2018-02-01,3143302005007,3143302,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,43.7,FEATURE_05_VALUE_03,3,0.21246910180577105,0.220986517501092,110.81193763,1.52149106124002,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,48472.09,68647.11,101140.67,72753.29,53907.09,0.0,34970.68196257417
2,53670.0,2635,2018-03-01,3143302005007,3143302,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,43.7,FEATURE_05_VALUE_03,3,0.21246910180577105,0.220986517501092,110.81193763,1.52149106124002,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,48472.09,68647.11,101140.67,72753.29,80802.27,0.0,41821.36338658147
0,53690.0,2636,2018-01-01,4311809003001,4311809,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,25.37,FEATURE_05_VALUE_03,3,0.14088072116557,0.146975758248988,17.73344883,7.467516304077259,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,88985.29000000002,113466.0,208542.33999999988,136997.87666666662,81359.3,1.0,107494.8804223901
1,53692.0,2636,2018-02-01,4311809003001,4311809,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,25.37,FEATURE_05_VALUE_03,3,0.14088072116557,0.146975758248988,17.73344883,7.467516304077259,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,88985.29000000002,113466.0,208542.33999999988,136997.87666666662,94598.72,0.0,84367.13394908841
2,53694.0,2636,2018-03-01,4311809003001,4311809,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,25.37,FEATURE_05_VALUE_03,3,0.14088072116557,0.146975758248988,17.73344883,7.467516304077259,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,88985.29000000002,113466.0,208542.33999999988,136997.87666666662,206826.7899999999,0.0,101601.59410732712
0,53714.0,2638,2018-01-01,3301207001001,3301207,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,22.2,FEATURE_05_VALUE_03,2,0.148631004781095,0.143118946323435,4.22591039,5.49450549450549,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,34378.9,41680.99,115109.69000000006,63723.19333333336,34536.499999999985,1.0,45986.62604746691
1,53716.0,2638,2018-02-01,3301207001001,3301207,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,22.2,FEATURE_05_VALUE_03,2,0.148631004781095,0.143118946323435,4.22591039,5.49450549450549,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,34378.9,41680.99,115109.69000000006,63723.19333333336,39563.31,0.0,34970.68196257417
2,53718.0,2638,2018-03-01,3301207001001,3301207,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,22.2,FEATURE_05_VALUE_03,2,0.148631004781095,0.143118946323435,4.22591039,5.49450549450549,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,34378.9,41680.99,115109.69000000006,63723.19333333336,113791.7,0.0,41821.36338658147
0,53738.0,2639,2018-01-01,1600600003003,1600600,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,24.83,FEATURE_05_VALUE_06,6,0.10761919863155,0.10308254735258696,54.67194397,2.67336790889162,FEATURE_11_VALUE_03,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,64296.44000000001,77414.59,113036.53,84915.85333333333,71166.13999999997,1.0,45986.62604746691
1,53740.0,2639,2018-02-01,1600600003003,1600600,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,24.83,FEATURE_05_VALUE_06,6,0.10761919863155,0.10308254735258696,54.67194397,2.67336790889162,FEATURE_11_VALUE_03,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,64296.44000000001,77414.59,113036.53,84915.85333333333,74841.64,0.0,34970.68196257417
2,53742.0,2639,2018-03-01,1600600003003,1600600,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,24.83,FEATURE_05_VALUE_06,6,0.10761919863155,0.10308254735258696,54.67194397,2.67336790889162,FEATURE_11_VALUE_03,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,64296.44000000001,77414.59,113036.53,84915.85333333333,105104.36,1.0,41821.36338658147
0,53762.0,2640,2018-01-01,3134202003002,3134202,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,0,7.0,FEATURE_05_VALUE_06,3,0.131103034774265,0.127953907528516,40.96765089,2.90323517172636,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,27097.83,30127.09,44457.29,33894.07,23970.01,1.0,45986.62604746691
1,53764.0,2640,2018-02-01,3134202003002,3134202,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,0,7.0,FEATURE_05_VALUE_06,3,0.131103034774265,0.127953907528516,40.96765089,2.90323517172636,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,27097.83,30127.09,44457.29,33894.07,28200.33,0.0,34970.68196257417
2,53766.0,2640,2018-03-01,3134202003002,3134202,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,0,7.0,FEATURE_05_VALUE_06,3,0.131103034774265,0.127953907528516,40.96765089,2.90323517172636,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,27097.83,30127.09,44457.29,33894.07,42182.42000000001,0.0,41821.36338658147
0,53786.0,2641,2018-01-01,3103405003001,3103405,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,39.32,FEATURE_05_VALUE_03,4,0.19377759501144,0.18020905602782505,6.87903063,5.36624631070566,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,70173.63999999997,94034.64,190982.53,118396.93666666665,87938.24,1.0,107494.8804223901
1,53788.0,2641,2018-02-01,3103405003001,3103405,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,39.32,FEATURE_05_VALUE_03,4,0.19377759501144,0.18020905602782505,6.87903063,5.36624631070566,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,70173.63999999997,94034.64,190982.53,118396.93666666665,95386.14,0.0,84367.13394908841
2,53790.0,2641,2018-03-01,3103405003001,3103405,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,39.32,FEATURE_05_VALUE_03,4,0.19377759501144,0.18020905602782505,6.87903063,5.36624631070566,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,70173.63999999997,94034.64,190982.53,118396.93666666665,199180.27999999988,0.0,101601.59410732712
0,53810.0,2642,2018-01-01,1600303005009,1600303,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,30.5,FEATURE_05_VALUE_06,8,0.10761919863155,0.10308254735258696,325.53112019,1.97294435639267,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,109853.4,138291.53000000006,210900.56999999995,153015.16666666666,115322.02999999998,1.0,107494.8804223901
1,53812.0,2642,2018-02-01,1600303005009,1600303,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,30.5,FEATURE_05_VALUE_06,8,0.10761919863155,0.10308254735258696,325.53112019,1.97294435639267,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,109853.4,138291.53000000006,210900.56999999995,153015.16666666666,148840.79,0.0,84367.13394908841
2,53814.0,2642,2018-03-01,1600303005009,1600303,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,30.5,FEATURE_05_VALUE_06,8,0.10761919863155,0.10308254735258696,325.53112019,1.97294435639267,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,109853.4,138291.53000000006,210900.56999999995,153015.16666666666,192752.07,1.0,101601.59410732712
0,53834.0,2643,2018-01-01,2922003003001,2922003,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,23.87,FEATURE_05_VALUE_03,2,0.137499891173627,0.130946186030302,12.63135448,9.73994350832765,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,29706.300000000014,55710.2,58277.29000000003,47897.930000000015,30676.619999999995,1.0,45986.62604746691
1,53836.0,2643,2018-02-01,2922003003001,2922003,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,23.87,FEATURE_05_VALUE_03,2,0.137499891173627,0.130946186030302,12.63135448,9.73994350832765,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,29706.300000000014,55710.2,58277.29000000003,47897.930000000015,41030.89,0.0,34970.68196257417
2,53838.0,2643,2018-03-01,2922003003001,2922003,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,23.87,FEATURE_05_VALUE_03,2,0.137499891173627,0.130946186030302,12.63135448,9.73994350832765,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,29706.300000000014,55710.2,58277.29000000003,47897.930000000015,70676.12999999999,0.0,41821.36338658147
0,53858.0,2644,2018-01-01,2925501001001,2925501,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,21.3,FEATURE_05_VALUE_03,2,0.137499891173627,0.130946186030302,5.95615826,6.845095489082071,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,19210.85,31248.63,43698.72,31386.066666666666,20425.87,1.0,45986.62604746691
1,53860.0,2644,2018-02-01,2925501001001,2925501,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,21.3,FEATURE_05_VALUE_03,2,0.137499891173627,0.130946186030302,5.95615826,6.845095489082071,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,19210.85,31248.63,43698.72,31386.066666666666,23256.93,0.0,34970.68196257417
2,53862.0,2644,2018-03-01,2925501001001,2925501,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,21.3,FEATURE_05_VALUE_03,2,0.137499891173627,0.130946186030302,5.95615826,6.845095489082071,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,19210.85,31248.63,43698.72,31386.066666666666,39138.04,0.0,41821.36338658147
0,53882.0,2645,2018-01-01,2303709005010,2303709,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,29.0,FEATURE_05_VALUE_05,6,0.153550286877697,0.141161202893031,129.3206726,0.8476204468655001,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,120881.33,195955.31,208256.82999999987,175031.15666666662,151063.57,1.0,107494.8804223901
1,53884.0,2645,2018-02-01,2303709005010,2303709,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,29.0,FEATURE_05_VALUE_05,6,0.153550286877697,0.141161202893031,129.3206726,0.8476204468655001,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,120881.33,195955.31,208256.82999999987,175031.15666666662,204220.53000000003,0.0,84367.13394908841
2,53886.0,2645,2018-03-01,2303709005010,2303709,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,29.0,FEATURE_05_VALUE_05,6,0.153550286877697,0.141161202893031,129.3206726,0.8476204468655001,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,120881.33,195955.31,208256.82999999987,175031.15666666662,254420.52999999988,1.0,101601.59410732712
0,53906.0,2647,2018-01-01,2922003003002,2922003,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,27.22,FEATURE_05_VALUE_03,4,0.137499891173627,0.130946186030302,12.63135448,9.73994350832765,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,42381.56000000001,73422.37,102592.49,72798.80666666667,66329.01,1.0,45986.62604746691
1,53908.0,2647,2018-02-01,2922003003002,2922003,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,27.22,FEATURE_05_VALUE_03,4,0.137499891173627,0.130946186030302,12.63135448,9.73994350832765,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,42381.56000000001,73422.37,102592.49,72798.80666666667,67898.17,0.0,34970.68196257417
2,53910.0,2647,2018-03-01,2922003003002,2922003,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,27.22,FEATURE_05_VALUE_03,4,0.137499891173627,0.130946186030302,12.63135448,9.73994350832765,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,42381.56000000001,73422.37,102592.49,72798.80666666667,132603.69999999998,0.0,41821.36338658147
0,53930.0,2648,2018-01-01,3541406005001,3541406,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,39.12,FEATURE_05_VALUE_03,6,0.205248505636395,0.196880148618927,116.94231404,4.05055087491899,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,45433.15,62129.3,144416.65,83993.03333333334,59104.18,1.0,45986.62604746691
1,53932.0,2648,2018-02-01,3541406005001,3541406,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,39.12,FEATURE_05_VALUE_03,6,0.205248505636395,0.196880148618927,116.94231404,4.05055087491899,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,45433.15,62129.3,144416.65,83993.03333333334,61498.39,0.0,34970.68196257417
2,53934.0,2648,2018-03-01,3541406005001,3541406,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,39.12,FEATURE_05_VALUE_03,6,0.205248505636395,0.196880148618927,116.94231404,4.05055087491899,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,45433.15,62129.3,144416.65,83993.03333333334,166174.57999999993,0.0,41821.36338658147
0,53954.0,2653,2018-01-01,2308500003002,2308500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,26.04,FEATURE_05_VALUE_03,4,0.217678962689626,0.19392477136468805,7.452088000000002,4.58515784405878,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,59924.56000000001,74984.84000000001,75761.06000000001,70223.48666666668,71812.16000000003,1.0,45986.62604746691
1,53956.0,2653,2018-02-01,2308500003002,2308500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,26.04,FEATURE_05_VALUE_03,4,0.217678962689626,0.19392477136468805,7.452088000000002,4.58515784405878,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,59924.56000000001,74984.84000000001,75761.06000000001,70223.48666666668,87220.17000000001,0.0,34970.68196257417
2,53958.0,2653,2018-03-01,2308500003002,2308500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,26.04,FEATURE_05_VALUE_03,4,0.217678962689626,0.19392477136468805,7.452088000000002,4.58515784405878,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,59924.56000000001,74984.84000000001,75761.06000000001,70223.48666666668,100947.1,1.0,41821.36338658147
0,53978.0,2654,2018-01-01,2304400005101,2304400,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,0,75.7,FEATURE_05_VALUE_05,17,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,30,383865.9799999999,607581.500000001,693000.2000000002,561482.5600000004,392644.14,1.0,420234.18488372077
1,53980.0,2654,2018-02-01,2304400005101,2304400,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,0,75.7,FEATURE_05_VALUE_05,17,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,30,383865.9799999999,607581.500000001,693000.2000000002,561482.5600000004,538749.46,0.0,309421.73356589145
2,53982.0,2654,2018-03-01,2304400005101,2304400,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,0,75.7,FEATURE_05_VALUE_05,17,0.153550286877697,0.141161202893031,1206.04990419,2.27694787101515,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,30,383865.9799999999,607581.500000001,693000.2000000002,561482.5600000004,702953.9400000017,1.0,371674.0496124029
0,54002.0,2656,2018-01-01,2208007003001,2208007,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,40.51,FEATURE_05_VALUE_03,5,0.23429728600319896,0.227234203638434,29.25594988,2.6128762541806,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,62.0,87.7,100.0,50.0,95.8,78.8,1,2018,1,20,167107.18999999994,266771.79000000004,290040.71,241306.56333333332,223390.65,1.0,234713.085175644
1,54004.0,2656,2018-02-01,2208007003001,2208007,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,40.51,FEATURE_05_VALUE_03,5,0.23429728600319896,0.227234203638434,29.25594988,2.6128762541806,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,62.0,87.7,100.0,50.0,95.8,78.8,1,2018,2,20,167107.18999999994,266771.79000000004,290040.71,241306.56333333332,261511.05,0.0,181884.19919109024
2,54006.0,2656,2018-03-01,2208007003001,2208007,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,40.51,FEATURE_05_VALUE_03,5,0.23429728600319896,0.227234203638434,29.25594988,2.6128762541806,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,62.0,87.7,100.0,50.0,95.8,78.8,1,2018,3,20,167107.18999999994,266771.79000000004,290040.71,241306.56333333332,301315.55999999994,0.0,219108.8286315789
0,54026.0,2657,2018-01-01,3525300003007,3525300,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,0,14.0,FEATURE_05_VALUE_06,2,0.15742464117478502,0.155198700948254,69.01192671,2.791678007858569,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,43881.220000000016,47089.3,74139.3,55036.60666666667,42501.69,1.0,45986.62604746691
